17
183	13	10	1492	Cold	Desert	Dry	Fulvous	Black_Coal	CountryB	166,182,200,184,166,182,200,184
184	14	10	894	Cold	Desert	VeryDry	Fulvous	Black_Coal,Uranium	CountryB	167,183,201,185,167,183,201,185
185	15	10	211	VeryCold	Tundra	Driest	Ocean	Goats,Black_Coal	CountryB	168,184,202,186,168,184,202,186
186	16	10	-201	VeryCold	Shallow_Ocean	Wettest	Ocean	Water,Fish,Black_Coal	CountryB	169,185,203,169,185,203
187	0	11	-6368	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Black_Coal	Empty	170,204,188,170,204,188
188	1	11	-4137	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Black_Coal	Empty	171,187,205,189,171,187,205,189
189	2	11	-987	Cold	Shallow_Ocean	Wettest	Ocean	Water,Fish,Black_Coal,Phosphorus,Saltpeter	CountryB	172,188,206,190,172,188,206,190
190	3	11	1178	Cold	Desert	Dry	Ocean	Black_Coal,Phosphorus,Saltpeter	CountryB	173,189,207,191,173,189,207,191
191	4	11	2613	Neutral	Mount_Conifer	Dry	Slimy_Podzolic	Forest,Goats,Titan,Phosphorus,Saltpeter	CountryB	174,190,208,192,174,190,208,192
192	5	11	3503	Neutral	Krummholz	NeutralDry	Slimy_Podzolic	Forest,Titan,Phosphorus,Saltpeter	CountryB	175,191,209,193,175,191,209,193
193	6	11	4034	Warm	Krummholz	Neutral	Slimy_Podzolic	Forest,Chromium,Lead,Phosphorus,Sulfur	CountryB	176,192,210,194,176,192,210,194
194	7	11	4391	VeryWarm	Krummholz	NeutralWet	Slimy_Podzolic	Forest,Chromium,Mercury,Phosphorus	CountryB	177,193,211,195,177,193,211,195
195	8	11	4424	VeryWarm	Krummholz	VeryWet	Slimy_Podzolic	Forest,Chromium,Mercury,Graphite	CountryB	178,194,212,196,178,194,212,196
196	9	11	3985	VeryWarm	Krummholz	Wet	Slimy_Podzolic	Forest,Chromium,Mercury,Graphite	CountryB	179,195,213,197,179,195,213,197
197	10	11	3441	Warm	Krummholz	NeutralWet	Slimy_Podzolic	Forest	CountryB	180,196,214,198,180,196,214,198
198	11	11	3163	Neutral	Krummholz	Neutral	Slimy_Podzolic	Forest,Black_Coal	CountryB	181,197,215,199,181,197,215,199
199	12	11	2746	Neutral	Mount_Conifer	NeutralDry	Slimy_Podzolic	Forest,Sheep,Brown_Coal,Silver	CountryB	182,198,216,200,182,198,216,200
200	13	11	1786	Cold	Semi_Desert	NeutralDry	Saline	Sheep,Black_Coal,Copper	CountryB	183,199,217,201,183,199,217,201
201	14	11	735	Cold	Semi_Desert	VeryDry	Saline	Sheep,Black_Coal,Copper	CountryB	184,200,218,202,184,200,218,202
202	15	11	45	Cold	Tundra	Driest	Ocean	Goats,Tin	CountryB	185,201,219,203,185,201,219,203
203	16	11	-441	VeryCold	Shallow_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Tin,Uranium	CountryB	186,202,220,186,202,220
204	0	12	-12002	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Nickel,Uranium,Sulfur	Empty	187,221,205,187,221,205
205	1	12	-6623	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Black_Coal,Nickel	Empty	188,204,222,206,188,204,222,206
206	2	12	-3230	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Black_Coal,Phosphorus	Empty	189,205,223,207,189,205,223,207
207	3	12	-190	Neutral	Shallow_Ocean	Wet	Ocean	Water,Fish,Brown_Coal,Phosphorus,Saltpeter	CountryB	190,206,224,208,190,206,224,208
208	4	12	1421	Neutral	Woodland	NeutralDry	Slimy_Podzolic	Soil,Cereal_Crops,Titan,Phosphorus,Saltpeter	CountryB	191,207,225,209,191,207,225,209
209	5	12	2493	Neutral	Mount_Conifer	NeutralDry	Slimy_Podzolic	Forest,Goats,Titan,Phosphorus,Saltpeter	CountryB	192,208,226,210,192,208,226,210
210	6	12	3366	Warm	Krummholz	Neutral	Slimy_Podzolic	Forest,Chromium,Titan,Phosphorus,Saltpeter	CountryB	193,209,227,211,193,209,227,211
211	7	12	4060	Warm	Krummholz	Wet	Slimy_Podzolic	Forest,Chromium,Mercury,Phosphorus,Saltpeter	CountryB	194,210,228,212,194,210,228,212
212	8	12	5272	Neutral	Alpine_Tundra	NeutralDry	Slimy_Tundra	Forest,Chromium,Mercury,Graphite	CountryB	195,211,229,213,195,211,229,213
213	9	12	3920	VeryWarm	Krummholz	Wet	Slimy_Podzolic	Forest,Chromium,Mercury,Graphite	CountryB	196,212,230,214,196,212,230,214
214	10	12	3378	Warm	Krummholz	NeutralWet	Slimy_Podzolic	Forest,Graphite	CountryB	197,213,231,215,197,213,231,215
215	11	12	3056	Warm	Krummholz	Neutral	Slimy_Podzolic	Forest,Brown_Coal	CountryB	198,214,232,216,198,214,232,216
216	12	12	3782	Neutral	Krummholz	Dry	Slimy_Podzolic	Forest,Brown_Coal,Tin	CountryB	199,215,233,217,199,215,233,217
217	13	12	1459	Cold	Semi_Desert	NeutralDry	Saline	Sheep,Brown_Coal,Tin	CountryB	200,216,234,218,200,216,234,218
218	14	12	216	Cold	Semi_Desert	VeryDry	Saline	Sheep,Tin	CountryB	201,217,235,219,201,217,235,219
219	15	12	-967	VeryCold	Shallow_Ocean	Wettest	Ocean	Water,Fish,Tin	CountryB	202,218,236,220,202,218,236,220
220	16	12	-1190	VeryCold	MidDepth_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Tin,Sulfur	CountryB	203,219,237,203,219,237
221	0	13	-9228	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Nickel,Sulfur	Empty	204,238,222,204,238,222
222	1	13	-7123	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Nickel,Sulfur	Empty	205,221,239,223,205,221,239,223
223	2	13	-4121	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Nickel,Uranium,Phosphorus,Sulfur	Empty	206,222,240,224,206,222,240,224
224	3	13	-1430	Cold	MidDepth_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Sulfur	Empty	207,223,241,225,207,223,241,225
225	4	13	550	Neutral	Woodland	NeutralDry	Red_Fulvous	Soil,Cereal_Crops,Brown_Coal,Lead,Saltpeter	CountryB	208,224,242,226,208,224,242,226
226	5	13	1684	Neutral	Woodland	Neutral	Red_Fulvous	Soil,Cereal_Crops,Aluminium,Phosphorus,Saltpeter	CountryB	209,225,243,227,209,225,243,227
227	6	13	2539	Warm	Mount_Conifer	Neutral	Slimy_Podzolic	Forest,Goats,Chromium,Aluminium,Phosphorus,Saltpeter	CountryB	210,226,244,228,210,226,244,228
228	7	13	3212	Warm	Krummholz	NeutralWet	Slimy_Podzolic	Forest,Chromium,Aluminium,Phosphorus,Saltpeter	CountryB	211,227,245,229,211,227,245,229
229	8	13	3461	VeryWarm	Krummholz	Wet	Slimy_Podzolic	Forest,Chromium,Mercury,Graphite	CountryB	212,228,246,230,212,228,246,230
230	9	13	3045	VeryWarm	Krummholz	NeutralWet	Slimy_Podzolic	Forest,Brown_Coal,Chromium,Mercury,Graphite	CountryB	213,229,247,231,213,229,247,231
231	10	13	2385	Warm	Mount_Conifer	NeutralWet	Slimy_Podzolic	Forest,Sheep,Brown_Coal,Chromium,Graphite	CountryB	214,230,248,232,214,230,248,232
232	11	13	1902	Warm	Woodland	NeutralWet	Forest_Gray	Soil,Industrial_Crops,Brown_Coal,Chromium	CountryB	215,231,249,233,215,231,249,233
233	12	13	1242	Neutral	Woodland	Neutral	Saline	Soil,Industrial_Crops,Brown_Coal,Tin	CountryB	216,232,250,234,216,232,250,234
234	13	13	53	Neutral	Semi_Desert	NeutralDry	Saline	Sheep,Brown_Coal,Tin	CountryB	217,233,251,235,217,233,251,235
235	14	13	-1798	VeryCold	MidDepth_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Tin	CountryB	218,234,252,236,218,234,252,236
236	15	13	-3073	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Tin,Sulfur	CountryB	219,235,253,237,219,235,253,237
237	16	13	-3723	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Tin,Uranium,Sulfur	CountryB	220,236,254,220,236,254
238	0	14	-8558	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Gold	Empty	221,255,239,221,255,239
239	1	14	-6769	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Nickel,Uranium,Sulfur	Empty	222,238,256,240,222,238,256,240
240	2	14	-4701	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Nickel,Uranium,Sulfur	Empty	223,239,257,241,223,239,257,241
241	3	14	-2085	VeryCold	MidDepth_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Nickel,Uranium,Sulfur	Empty	224,240,258,242,224,240,258,242
242	4	14	51	Warm	Woodland	NeutralDry	Red_Fulvous	Soil,Cereal_Crops,Brown_Coal,Lead,Sulfur	CountryB	225,241,259,243,225,241,259,243
243	5	14	1089	Neutral	Woodland	Neutral	Red_Fulvous	Soil,Cereal_Crops,Brown_Coal,Iron,Aluminium,Graphite,Sulfur	CountryB	226,242,260,244,226,242,260,244
244	6	14	1896	Warm	Woodland	NeutralWet	Red_Fulvous	Soil,Cereal_Crops,Iron,Aluminium,Phosphorus,Saltpeter	CountryB	227,243,261,245,227,243,261,245
245	7	14	2230	Warm	Mount_Conifer	NeutralWet	Slimy_Podzolic	Forest,Goats,Iron,Aluminium,Phosphorus,Saltpeter	CountryB	228,244,262,246,228,244,262,246
246	8	14	2313	VeryWarm	Mount_Conifer	Wet	Slimy_Podzolic	Forest,Goats,Iron,Mercury,Graphite	CountryB	229,245,263,247,229,245,263,247
247	9	14	1857	VeryWarm	Woodland	Wet	Red_Fulvous	Soil,Cereal_Crops,Brown_Coal,Graphite	CountryB	230,246,264,248,230,246,264,248
248	10	14	1217	Warm	Woodland	Wet	Red_Fulvous	Soil,Industrial_Crops,Brown_Coal,Phosphorus,Saltpeter	CountryB	231,247,265,249,231,247,265,249
249	11	14	238	Warm	Woodland	NeutralWet	Forest_Gray	Soil,Industrial_Crops,Brown_Coal,Aluminium,Saltpeter	CountryB	232,248,266,250,232,248,266,250
250	12	14	-1151	Neutral	MidDepth_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Tin,Saltpeter	CountryB	233,249,267,251,233,249,267,251
251	13	14	-2792	VeryCold	MidDepth_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Tin	CountryB	234,250,268,252,234,250,268,252
252	14	14	-4524	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Tin	CountryB	235,251,269,253,235,251,269,253
253	15	14	-5842	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Tin,Uranium,Sulfur	CountryB	236,252,270,254,236,252,270,254
254	16	14	-6905	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Tin,Uranium,Sulfur	CountryB	237,253,271,237,253,271
255	0	15	-8074	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Nickel,Uranium	Empty	238,272,256,238,272,256
256	1	15	-6694	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Nickel,Uranium	Empty	239,255,273,257,239,255,273,257
257	2	15	-4556	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Nickel,Uranium	Empty	240,256,274,258,240,256,274,258
258	3	15	-2284	VeryCold	MidDepth_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Nickel,Uranium,Sulfur	Empty	241,257,275,259,241,257,275,259
259	4	15	-271	Neutral	Shallow_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Iron,Lead,Graphite,Sulfur	CountryB	242,258,276,260,242,258,276,260
260	5	15	724	Warm	Woodland	Neutral	Red_Fulvous	Soil,Cereal_Crops,Iron,Aluminium,Graphite,Sulfur	CountryB	243,259,277,261,243,259,277,261
261	6	15	1262	Warm	Woodland	NeutralWet	Red_Fulvous	Soil,Cereal_Crops,Iron,Gold,Graphite,Saltpeter	CountryB	244,260,278,262,244,260,278,262
262	7	15	1501	VeryWarm	Woodland	Wet	Red_Fulvous	Soil,Cereal_Crops,Iron,Gold,Graphite,Saltpeter	CountryB	245,261,279,263,245,261,279,263
263	8	15	1384	VeryWarm	Woodland	VeryWet	Red_Fulvous	Soil,Cereal_Crops,Iron,Gold,Phosphorus,Saltpeter	CountryB	246,262,280,264,246,262,280,264
264	9	15	852	VeryWarm	Woodland	VeryWet	Red_Fulvous	Soil,Cereal_Crops,Brown_Coal,Iron,Aluminium,Phosphorus	CountryB	247,263,281,265,247,263,281,265
265	10	15	-119	VeryWarm	Shallow_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Iron,Aluminium,Graphite,Saltpeter	CountryB	248,264,282,266,248,264,282,266
266	11	15	-2097	Cold	MidDepth_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Lead,Graphite,Saltpeter	Empty	249,265,283,267,249,265,283,267
267	12	15	-4100	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Wolfram,Graphite,Saltpeter	CountryB	250,266,284,268,250,266,284,268
268	13	15	-5573	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Tin,Phosphorus,Saltpeter	CountryB	251,267,285,269,251,267,285,269
269	14	15	-6999	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Tin,Saltpeter	CountryB	252,268,286,270,252,268,286,270
270	15	15	-8866	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Wolfram	CountryB	253,269,287,271,253,269,287,271
271	16	15	-10257	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Wolfram,Uranium,Salt,Sulfur	CountryB	254,270,288,254,270,288
272	0	16	-8970	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Nickel,Uranium	Empty	255,273,255,273
273	1	16	-6736	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Nickel,Uranium	Empty	256,272,274,256,272,274
274	2	16	-4546	VeryCold	Deep_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Nickel,Uranium	Empty	257,273,275,257,273,275
275	3	16	-2266	VeryCold	MidDepth_Ocean	Wettest	Ocean	Water,Fish,Brown_Coal,Wolfram,Uranium	Empty	258,274,276,258,274,276
276	4	16	21	Warm	Woodland	NeutralDry	Red_Fulvous	Soil,Cereal_Crops,Brown_Coal,Iron,Wolfram,Graphite,Sulfur	CountryB	259,275,277,259,275,277
277	5	16	558	Warm	Woodland	Neutral	Red_Fulvous	Soil,Cereal_Crops,Brown_Coal,Iron,Nickel,Graphite,Saltpeter	CountryB	260,276,278,260,276,278
278	6	16	928	Warm	Woodland	NeutralWet	Red_Fulvous	Soil,Cereal_Crops,Iron,Gold,Graphite,Saltpeter	CountryB	261,277,279,261,277,279
279	7	16	1099	VeryWarm	Woodland	Wet	Red_Fulvous	Soil,Cereal_Crops,Iron,Gold,Graphite	CountryB	262,278,280,262,278,280
280	8	16	868	VeryWarm	Woodland	VeryWet	Red_Fulvous	Soil,Cereal_Crops,Iron,Gold,Graphite	CountryB	263,279,281,263,279,281
281	9	16	243	VeryWarm	Woodland	VeryWet	Red_Fulvous	Soil,Cereal_Crops,Iron,Aluminium,Graphite	CountryB	264,280,282,264,280,282
282	10	16	-1484	Warm	MidDepth_Ocean	Wettest	Ocean	Water,Fish,Oil,Iron,Lead,Graphite	Empty	265,281,283,265,281,283
283	11	16	-3721	Cold	Deep_Ocean	Wettest	Ocean	Water,Fish,Oil,Lead,Saltpeter	Empty	266,282,284,266,282,284
284	12	16	-7581	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Lead,Graphite,Saltpeter	Empty	267,283,285,267,283,285
285	13	16	-7396	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Wolfram,Saltpeter	Empty	268,284,286,268,284,286
286	14	16	-9035	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Wolfram,Salt,Saltpeter	Empty	269,285,287,269,285,287
287	15	16	-10967	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Wolfram,Salt,Saltpeter	CountryB	270,286,288,270,286,288
288	16	16	-15000	VeryCold	VeryDeep_Ocean	Wettest	Ocean	Water,Brown_Coal,Wolfram,Salt	Empty	271,287,271,287
