17
207	3	12	-6551	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Silver,Uranium,Graphite	CountryB	190,206,224,208
208	4	12	-4330	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Silver,Graphite	CountryB	191,207,225,209
209	5	12	-2162	Neutral	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Silver	CountryB	192,208,226,210
210	6	12	-39	Hot	Wettest	Shallow_Ocean	Ocean	Water,Fish	CountryB	193,209,227,211
211	7	12	1338	Hot	VeryWet	Savanna	Red_Fulvous	Soil,Industrial_Crops,Nickel	CountryB	194,210,228,212
212	8	12	2739	Hot	VeryWet	Mount_Conifer	Slimy_Tundra	Forest,Goats	CountryB	195,211,229,213
213	9	12	3530	VeryWarm	Wet	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal	CountryB	196,212,230,214
214	10	12	4384	Warm	NeutralWet	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal	CountryA	197,213,231,215
215	11	12	5192	Cold	VeryDry	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal	CountryA	198,214,232,216
216	12	12	6137	VeryCold	Driest	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas	CountryA	199,215,233,217
217	13	12	6420	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Copper,Salt	CountryB	200,216,234,218
218	14	12	6851	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Copper,Salt	CountryB	201,217,235,219
219	15	12	7250	VeryCold	Driest	Glacier	Arctic	Black_Coal,Manganese,Copper,Salt	CountryB	202,218,236,220
220	16	12	7757	VeryCold	Driest	Glacier	Arctic	Black_Coal,Manganese,Gold,Salt,Sulfur	CountryB	203,219,237
221	0	13	-11712	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal,Uranium,Graphite	Empty	204,238,222
222	1	13	-10148	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal,Uranium,Graphite	CountryB	205,221,239,223
223	2	13	-7785	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal,Uranium,Graphite	CountryB	206,222,240,224
224	3	13	-5389	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Silver,Uranium,Graphite	CountryB	207,223,241,225
225	4	13	-3002	Cold	Wettest	Deep_Ocean	Ocean	Water,Fish,Chromium,Silver,Graphite	CountryB	208,224,242,226
226	5	13	-666	Warm	Wettest	Shallow_Ocean	Ocean	Water,Fish,Chromium,Silver	CountryB	209,225,243,227
227	6	13	1046	VeryWarm	Wet	Savanna	Red_Fulvous	Soil,Industrial_Crops,Chromium,Nickel	CountryB	210,226,244,228
228	7	13	2439	VeryWarm	Wet	Mount_Conifer	Red_Fulvous	Forest,Goats,Nickel	CountryB	211,227,245,229
229	8	13	3627	Hot	VeryWet	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal	CountryB	212,228,246,230
230	9	13	4506	VeryWarm	Wet	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal	CountryB	213,229,247,231
231	10	13	5192	Neutral	Dry	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal	CountryB	214,230,248,232
232	11	13	5799	Cold	VeryDry	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas,Manganese	CountryB	215,231,249,233
233	12	13	6296	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Manganese,Copper,Salt	CountryB	216,232,250,234
234	13	13	6649	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Manganese,Copper,Salt	CountryB	217,233,251,235
235	14	13	6932	VeryCold	Driest	Glacier	Arctic	Black_Coal,Manganese,Copper,Salt	CountryB	218,234,252,236
236	15	13	7217	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Copper,Salt	CountryB	219,235,253,237
237	16	13	7408	VeryCold	Driest	Glacier	Arctic	Black_Coal,Manganese,Gold,Salt,Sulfur	CountryB	220,236,254
238	0	14	-9988	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal,Iron,Uranium,Graphite	Empty	221,255,239
239	1	14	-8539	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal,Iron,Uranium,Graphite	CountryB	222,238,256,240
240	2	14	-6630	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Black_Coal,Uranium,Graphite	CountryB	223,239,257,241
241	3	14	-4142	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Silver,Uranium	CountryB	224,240,258,242
242	4	14	-1622	Neutral	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Black_Coal,Silver,Uranium	CountryB	225,241,259,243
243	5	14	526	Warm	NeutralWet	Savanna	Red_Fulvous	Soil,Cereal_Crops,Chromium,Silver	CountryB	226,242,260,244
244	6	14	2219	VeryWarm	NeutralWet	Mount_Conifer	Red_Fulvous	Forest,Goats,Gas,Chromium,Silver,Saltpeter	CountryB	227,243,261,245
245	7	14	3561	VeryWarm	Wet	Alpine_Tundra	Slimy_Tundra	Forest,Chromium,Silver,Saltpeter	CountryB	228,244,262,246
246	8	14	4824	Hot	VeryWet	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas,Chromium,Wolfram	CountryB	229,245,263,247
247	9	14	5498	Neutral	NeutralDry	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas,Chromium,Wolfram	CountryB	230,246,264,248
248	10	14	6077	Cold	Dry	Treeless_Alpine	Arctic	Black_Coal,Gas,Wolfram	CountryB	231,247,265,249
249	11	14	6307	Cold	VeryDry	Glacier	Arctic	Black_Coal,Gas,Manganese	CountryB	232,248,266,250
250	12	14	6599	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Manganese,Copper,Salt	CountryB	233,249,267,251
251	13	14	6804	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Manganese,Copper,Salt	CountryB	234,250,268,252
252	14	14	7011	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Copper,Salt	CountryB	235,251,269,253
253	15	14	7138	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Wolfram	CountryB	236,252,270,254
254	16	14	7249	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Gold	CountryB	237,253,271
255	0	15	-8571	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Chromium,Uranium,Graphite	Empty	238,272,256
256	1	15	-7390	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Iron,Uranium,Graphite	CountryB	239,255,273,257
257	2	15	-5389	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Uranium,Graphite	CountryB	240,256,274,258
258	3	15	-2929	VeryCold	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Silver,Uranium	CountryB	241,257,275,259
259	4	15	-322	Warm	Wettest	Shallow_Ocean	Ocean	Water,Fish,Black_Coal,Chromium,Silver,Uranium	CountryB	242,258,276,260
260	5	15	1412	Warm	NeutralWet	Savanna	Red_Fulvous	Soil,Cereal_Crops,Black_Coal,Chromium,Silver	CountryB	243,259,277,261
261	6	15	3035	Warm	NeutralWet	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas,Chromium,Silver	CountryB	244,260,278,262
262	7	15	4763	VeryWarm	Wet	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas,Chromium,Silver	CountryB	245,261,279,263
263	8	15	6108	Warm	Neutral	Treeless_Alpine	Arctic	Black_Coal,Gas,Chromium,Wolfram	CountryB	246,262,280,264
264	9	15	6583	Neutral	NeutralDry	Treeless_Alpine	Arctic	Black_Coal,Gas,Wolfram	CountryB	247,263,281,265
265	10	15	6646	Cold	Dry	Treeless_Alpine	Arctic	Black_Coal,Gas,Chromium,Wolfram	CountryB	248,264,282,266
266	11	15	6754	Cold	Driest	Glacier	Arctic	Black_Coal,Gas,Chromium,Gold	CountryB	249,265,283,267
267	12	15	6871	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Aluminium,Graphite	CountryB	250,266,284,268
268	13	15	6959	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Aluminium,Salt	CountryB	251,267,285,269
269	14	15	7024	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Aluminium,Salt	CountryB	252,268,286,270
270	15	15	7073	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Wolfram	CountryB	253,269,287,271
271	16	15	7101	VeryCold	Driest	Glacier	Arctic	Black_Coal,Manganese,Wolfram	CountryB	254,270,288
272	0	16	-8335	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Uranium,Graphite	CountryB	255,273
273	1	16	-6777	VeryCold	Wettest	VeryDeep_Ocean	Ocean	Water,Mercury,Uranium,Graphite	CountryB	256,272,274
274	2	16	-4607	VeryCold	Wettest	Deep_Ocean	Ocean	Water,Fish,Uranium,Graphite	CountryB	257,273,275
275	3	16	-2130	VeryCold	Wettest	MidDepth_Ocean	Ocean	Water,Fish,Silver,Uranium	CountryB	258,274,276
276	4	16	762	Neutral	NeutralDry	Savanna	Red_Fulvous	Soil,Cereal_Crops,Black_Coal,Chromium,Silver,Uranium	CountryB	259,275,277
277	5	16	1974	Warm	Neutral	Savanna	Red_Fulvous	Soil,Cereal_Crops,Black_Coal,Chromium,Silver	CountryB	260,276,278
278	6	16	3748	Warm	Neutral	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas,Chromium,Aluminium	CountryB	261,277,279
279	7	16	5591	Neutral	Dry	Alpine_Tundra	Slimy_Tundra	Forest,Black_Coal,Gas,Chromium,Aluminium	CountryB	262,278,280
280	8	16	8262	Neutral	NeutralDry	Glacier	Arctic	Black_Coal,Gas,Chromium,Wolfram,Phosphorus	CountryB	263,279,281
281	9	16	7339	Neutral	Dry	Glacier	Arctic	Black_Coal,Gas,Chromium,Aluminium,Phosphorus	CountryB	264,280,282
282	10	16	7170	Cold	VeryDry	Glacier	Arctic	Black_Coal,Gas,Aluminium	CountryB	265,281,283
283	11	16	7032	Cold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Aluminium,Graphite	CountryB	266,282,284
284	12	16	7171	VeryCold	Driest	Glacier	Arctic	Black_Coal,Gas,Iron,Gold,Graphite	CountryB	267,283,285
285	13	16	7061	VeryCold	Driest	Glacier	Arctic	Black_Coal,Chromium,Gold,Graphite	CountryB	268,284,286
286	14	16	7054	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Wolfram,Uranium,Phosphorus	CountryB	269,285,287
287	15	16	7035	VeryCold	Driest	Glacier	Arctic	Black_Coal,Iron,Gold,Uranium,Phosphorus	CountryB	270,286,288
288	16	16	6979	VeryCold	Driest	Glacier	Arctic	Black_Coal,Manganese,Wolfram,Uranium,Graphite	CountryB	271,287
